1.131109	2.970165	2.508646	2
0.933039	2.573527	1.894964	2
1.127244	2.901826	2.334419	2
1.220501	2.883338	1.908507	2
0.954555	3.058908	2.001248	2
4.368497	4.101246	3.432229	3
3.96508	4.06837	4.282864	3
3.928222	3.874264	3.869022	3
3.757531	3.947494	4.550459	3
3.892531	3.941158	3.728742	3
4.097036	4.101064	4.118885	3
4.341888	4.584828	3.850289	3
3.606443	4.454357	3.540355	3
4.439235	4.031927	3.921339	3
3.805444	4.05961	3.88534	3
4.162971	3.309206	4.471099	3
3.781742	4.769815	3.476265	3
4.165325	4.256471	3.809142	3
3.917494	3.62763	3.627302	3
4.016735	3.838736	3.680269	3
3.706171	4.002984	4.131376	3
3.661891	3.74063	3.636364	3
3.541226	3.652708	4.40576	3
3.728757	4.291902	3.904411	3
4.571265	4.265329	3.635426	3
4.161394	3.991632	4.357728	3
3.450614	3.913526	4.181592	3
4.047166	4.020126	4.0004	3
4.039212	4.205585	3.722498	3
4.099233	4.51874	3.524805	3
4.046009	3.796415	3.952309	3
4.319734	3.685542	3.667497	3
3.631788	3.583316	3.952152	3
4.353807	3.89614	3.841083	3
4.029562	3.890849	3.916104	3
4.022354	3.899579	4.07401	3
3.943399	3.669779	4.138209	3
3.860152	3.638954	3.526728	3
3.851727	3.753672	4.402923	3
4.0713	4.315892	4.068018	3
3.965253	3.816601	4.230525	3
3.777802	3.730031	4.482348	3
4.511439	4.401137	3.697902	3
4.046666	4.180557	4.266047	3
3.942189	4.006151	4.096849	3
4.082875	3.809981	3.844434	3
4.102228	4.175735	4.009839	3
3.983454	4.486643	4.029614	3
3.869976	4.164201	4.201428	3
3.806884	4.123847	4.207922	3
4.189752	3.925922	3.850942	3
4.030058	4.466771	4.235544	3
4.01682	3.80543	4.443726	3
4.125059	3.884365	4.19345	3
4.186534	3.795551	3.71408	3
3.959803	3.847269	4.135312	3
4.405345	3.474793	4.228622	3
4.010158	3.856731	4.524979	3
4.119109	4.236918	4.137812	3
3.834982	3.943963	4.238894	3
3.838759	3.959693	4.020195	3
4.480419	4.381758	4.315795	3
4.143578	3.877973	4.397306	3
4.154636	3.601751	4.111193	3
4.455217	4.013886	3.726808	3
3.682025	3.887501	3.991643	3
4.148689	4.017485	4.654094	3
3.918157	4.017836	4.628629	3
3.778165	3.830314	3.620394	3
4.072155	4.483303	4.044091	3
3.699832	4.01733	4.058945	3
3.879601	4.287614	3.91295	3
3.500725	4.157492	3.646201	3
4.095284	4.066932	4.089039	3
3.981274	3.666349	4.209236	3
3.848097	3.850084	4.062187	3
4.175906	3.690684	4.383298	3
3.85256	3.962478	3.710109	3
4.196157	4.072036	3.889352	3
3.754975	3.912331	3.618353	3
3.931146	3.86255	3.888202	3
3.998049	4.347721	3.623874	3
4.130005	3.927055	3.936708	3
3.720447	3.864166	4.306939	3
3.672793	4.454284	3.733234	3
4.103022	4.154047	3.754032	3
3.774888	3.968584	3.575	3
4.288342	4.099752	4.343525	3
3.962807	4.208167	4.364715	3
3.664276	3.955223	3.948104	3
3.91457	3.713696	4.362079	3
4.592373	3.747243	3.871882	3
3.937975	4.256602	4.031272	3
3.935583	4.099755	3.906567	3
4.1695	3.991182	3.734205	3
4.063824	4.209045	3.83024	3
4.487749	3.556776	4.119872	3
3.713189	3.851348	4.121075	3
4.062018	3.64531	3.868148	3
3.787392	3.946622	4.194468	3
4.061877	4.172547	4.061472	3
4.065757	3.836728	4.393393	3
3.914329	4.184677	4.107248	3
4.582768	3.821161	4.120757	3
3.798373	3.602328	3.811969	3
1.958237	1.69877	3.915447	4
1.989375	2.662733	4.176032	4
1.839101	1.993136	3.678404	4
2.149254	2.213748	3.898601	4
1.832186	1.950496	4.158109	4
2.833422	2.436358	3.974058	4
1.443295	1.662361	4.485064	4
1.96526	2.063098	4.310668	4
2.336873	2.433523	4.287032	4
2.551307	1.701582	3.933846	4
1.913788	1.951194	4.228774	4
2.093793	2.342989	3.969306	4
2.146815	2.055729	3.77127	4
1.805491	2.193831	4.067773	4
1.808787	2.197301	3.798584	4
1.88771	2.34989	3.848678	4
2.346282	2.018975	3.985324	4
1.590894	1.968291	4.368982	4
1.874433	1.913211	4.174996	4
1.777648	1.775584	3.475889	4
2.011375	2.164268	3.919786	4
1.430107	2.538412	4.011547	4
2.055307	1.56864	4.229684	4
1.813933	1.88355	4.28915	4
1.611535	2.301886	4.028171	4
1.813495	2.250524	3.991088	4
2.005646	1.809487	3.784704	4
2.068312	2.334945	3.712974	4
1.630585	1.805543	4.045736	4
1.892711	2.109146	3.932215	4
1.999242	2.27397	4.226201	4
2.178029	2.481759	3.842139	4
1.766039	1.897629	3.617647	4
2.378516	2.232845	3.956724	4
1.737051	2.299586	4.048002	4
1.617891	2.325668	4.215563	4
2.083202	2.492359	4.502595	4
2.147206	1.990424	3.921371	4
2.290131	1.97877	4.409924	4
1.948209	1.881059	3.87543	4
2.187573	1.801368	4.171146	4
2.23825	1.923562	4.849261	4
1.679228	2.143074	3.725579	4
1.988387	2.210739	4.012238	4
2.269281	2.174132	3.75083	4
1.95099	2.050492	4.624807	4
2.22731	2.264784	3.690247	4
1.932039	2.082501	3.899697	4
1.694391	1.815371	4.438218	4
1.783034	1.826248	3.960781	4
2.398446	2.103285	3.634492	4
1.597079	2.243894	4.100619	4
1.911687	2.29282	3.597504	4
1.708883	1.657316	4.140553	4
1.971606	2.088895	3.931177	4
2.040471	1.840242	3.954351	4
1.924728	2.000474	4.135243	4
1.847129	1.736869	4.413028	4
1.983423	2.094658	3.423774	4
2.192622	2.309965	4.306812	4
1.779296	1.918803	3.86524	4
2.065605	2.307455	3.620935	4
2.209382	1.912115	3.93663	4
2.116784	1.915558	4.029264	4
1.885784	1.444199	4.428753	4
2.117536	2.236387	3.953142	4
1.972301	1.849379	4.320937	4
1.460853	2.459328	4.128289	4
2.047385	1.796981	4.185623	4
1.886234	2.127871	3.462391	4
2.031502	1.978583	4.046339	4
1.916805	2.208769	3.86056	4
2.504625	2.117084	4.357363	4
1.689551	1.876377	4.152588	4
1.686287	1.840077	3.661151	4
1.800573	1.915943	3.803301	4
2.082707	1.694529	4.256313	4
1.860377	2.089624	3.9595	4
1.802322	2.162173	4.097219	4
1.785646	1.81973	3.845158	4
1.763194	1.717369	4.391336	4
1.776239	1.660956	3.837808	4
1.932934	1.910277	3.992387	4
2.067009	1.892095	4.009155	4
1.899306	1.554581	4.044727	4
1.737056	1.879199	4.028594	4
1.877804	2.103541	3.785709	4
1.642255	1.80984	3.721209	4
2.12146	1.789224	4.299835	4
1.906939	2.037693	3.745319	4
1.560808	2.236119	4.006925	4
1.656943	2.480969	3.95723	4
2.476616	2.158259	3.952574	4
1.683534	2.177993	4.447579	4
2.109446	2.114751	4.111975	4
1.996694	2.036704	4.122226	4
1.685494	2.34104	3.997225	4
1.980138	2.367011	4.025306	4
1.194616	2.167812	3.929603	4
2.619411	1.764949	3.938412	4
